hashid,name
174926532627632701801795467844981778022400,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/01-The_Old_Stuff.wav
147159335113732398585800173970120968765440,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/04-That_Ol_Wind.wav
139885872393416988408463839680721456201728,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/06-The_Change.wav
204804492494197956023556837125573861965824,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/03-The_Fever.wav
167306701593093194775661717296403384893440,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/05-Rollin_.wav
89699923700660493430038181146254525857792,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/11-Ireland.wav
139866194409828952461496854023084408045568,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/08-To_Make_You_Feel_My_Love.wav
143954056294850526500191882202700880805888,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/10-She_s_Every_Woman.wav
202546267023444641487971588023136391528448,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/09-It_s_Midnight_Cinderella.wav
179116732543819730957049309419333832671232,data/mp3s-32k/garth_brooks/Fresh_Horses_2000/02-Cowboys_and_Angels.wav
163686457314857910503378725752230467600384,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/10-I_Know_One.wav
155528422677227369577655521317348951719936,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/06-Alabama_Clay.wav
161403020031521994999012367862468664360960,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/05-Everytime_That_It_Rains.wav
137657154476709258183545470763362544517120,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/07-Much_Too_Young_To_Feel_This_Damn_Old_.wav
175071328804022333752261167926010091405312,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/09-Nobody_Gets_Off_In_This_Town.wav
156495690291221903386257635546691891363840,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/02-I_ve_Got_A_Good_Thing_Going.wav
210879844392509424505667742314731671650304,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/01-Not_Counting_You.wav
188203640871721285080577247379639760846848,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/04-Uptown_Down-Home_Good_Ol_Boy.wav
155510416090713872015979027891679775424512,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/03-If_Tomorrow_Never_Comes.wav
150002176116967757600660215889315315580928,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/08-Cowboy_Bill.wav
148834814608579424171876201413471151063040,data/mp3s-32k/garth_brooks/Garth_Brooks_The_Limited_Series_/11-The_Dance.wav
97575072021156159296840197875318279634944,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/11-The_River.wav
142051196503958636163868618692426001809408,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/08-Cold_Shoulder.wav
145448688641524748294610774925650207703040,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/07-Shameless.wav
163598408560081715867580373360775664762880,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/02-Rodeo.wav
172647073553535036601335916799589703745536,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/05-Which_One_Of_Them.wav
174284745589171251491162393200008273854464,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/06-Papa_Loved_Mama.wav
182821023825051995145675734166322047614976,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/03-What_She_s_Doing_Now.wav
192120693369539976175312535488955919892480,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/09-We_Bury_The_Hatchet.wav
144550102786445193850347497879638793781248,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/10-In_Lonesome_Dove.wav
153606293428404152078547879448965866848256,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/04-Burning_Bridges.wav
158185484867768531674883556004294677233664,data/mp3s-32k/garth_brooks/Ropin_The_Wind_The_Limited_Series_/01-Against_The_Grain.wav
177460233354856430998682717576401755570176,data/mp3s-32k/garth_brooks/The_Chase/08-That_Summer.wav
199224021444018722530554984418596595171328,data/mp3s-32k/garth_brooks/The_Chase/09-Something_With_A_Ring_To_It.wav
172387913221789692013501247922535950974976,data/mp3s-32k/garth_brooks/The_Chase/07-Learning_To_Live_Again.wav
152419647255311004404531504695183209922560,data/mp3s-32k/garth_brooks/The_Chase/04-Every_Now_And_Then.wav
132775706079750989119297379777723848720384,data/mp3s-32k/garth_brooks/The_Chase/01-We_Shall_Be_Free.wav
149271107234362870488434016322044517416960,data/mp3s-32k/garth_brooks/The_Chase/05-Walking_After_Midnight.wav
158564655472487942291452067118453010464768,data/mp3s-32k/garth_brooks/The_Chase/11-Face_To_Face.wav
117817750934517042503052890009836669894656,data/mp3s-32k/garth_brooks/The_Chase/02-Somewhere_Other_Than_The_Night.wav
195380522497862776222620161373672661057536,data/mp3s-32k/garth_brooks/The_Chase/03-Mr_Right.wav
167782486961981910368170839288515317989376,data/mp3s-32k/garth_brooks/The_Chase/06-Dixie_Chicken.wav
148516341514449326783611824436560944693248,data/mp3s-32k/garth_brooks/The_Chase/10-Night_Rider_s_Lament.wav
188083497932504612978895073470005410529280,data/mp3s-32k/cure/Disintegration/08-Prayers_For_Rain.wav
171589282993937553498909336163548481454080,data/mp3s-32k/cure/Disintegration/04-Love_Song.wav
182417010979336571492448453150617108480000,data/mp3s-32k/cure/Disintegration/11-Homesick.wav
183408643888924756518337909322364219293696,data/mp3s-32k/cure/Disintegration/03-Closedown.wav
163583153117785682799752751346764931399680,data/mp3s-32k/cure/Disintegration/02-Pictures_Of_You.wav
161271852974267818220377960416368522166272,data/mp3s-32k/cure/Disintegration/10-Disintegration.wav
167710779095056973828332652227323060289536,data/mp3s-32k/cure/Disintegration/05-Last_Dance.wav
158706323572703798922209480344257213497344,data/mp3s-32k/cure/Disintegration/09-The_Same_Deep_Water_As_You.wav
70157694908630683803239703171731879362560,data/mp3s-32k/cure/Disintegration/01-Plainsong.wav
149161185543529514419759022698175985090560,data/mp3s-32k/cure/Disintegration/07-Fascination_Street.wav
65078581187989632863488699958306021572608,data/mp3s-32k/cure/Disintegration/12-Untitled.wav
211629747482796771373028197928536532582400,data/mp3s-32k/cure/Disintegration/06-Lullaby.wav
211228099722444180235441310490964883668992,data/mp3s-32k/cure/The_Head_on_the_Door/02-Kyoto_Song.wav
153874493569656705879316745620963461169152,data/mp3s-32k/cure/The_Head_on_the_Door/10-Sinking.wav
178301756437904927843808326530347925766144,data/mp3s-32k/cure/The_Head_on_the_Door/04-Six_Different_Ways.wav
175382800647411123733550992846747884060672,data/mp3s-32k/cure/The_Head_on_the_Door/09-Screw.wav
151493368731300378365362342962976350273536,data/mp3s-32k/cure/The_Head_on_the_Door/01-In_Between_Days.wav
237509479978305096599242508192713457795072,data/mp3s-32k/cure/The_Head_on_the_Door/07-Close_to_Me.wav
121633532453051366200412070732747086233600,data/mp3s-32k/cure/The_Head_on_the_Door/05-Push.wav
185530126403760113246380096404269138182144,data/mp3s-32k/cure/The_Head_on_the_Door/08-A_Night_Like_This.wav
188327151082493255441161447841851622031360,data/mp3s-32k/cure/The_Head_on_the_Door/03-The_Blood.wav
177553584548826308772186877786353865588736,data/mp3s-32k/cure/The_Head_on_the_Door/06-The_Baby_Screams.wav
221576424742317506129406811746612786757632,data/mp3s-32k/cure/The_Top/08-The_Empty_World.wav
146405819713055723719557080009754927955968,data/mp3s-32k/cure/The_Top/09-Bananafishbones.wav
145288825416440619736319227679847007387648,data/mp3s-32k/cure/The_Top/03-Wailing_Wall.wav
174166782504919916125246171853377608089600,data/mp3s-32k/cure/The_Top/06-The_Caterpillar.wav
131897136097321064268248085270869254864896,data/mp3s-32k/cure/The_Top/01-Shake_Dog_Shake.wav
159265296982237193830903015947360043794432,data/mp3s-32k/cure/The_Top/05-Dressing_Up.wav
224836978327500258976608151365181161603072,data/mp3s-32k/cure/The_Top/02-Bird_Mad_Girl.wav
157961663749785813860004574862313852502016,data/mp3s-32k/cure/The_Top/04-Give_Me_It.wav
199076568069400732568426773632665211895808,data/mp3s-32k/cure/The_Top/07-Piggy_In_The_Mirror.wav
146367863212240850891507652576405725642752,data/mp3s-32k/cure/The_Top/10-The_Top.wav
186572469116490642807147266015144305491968,data/mp3s-32k/cure/Wish/04-From_the_Edge_of_the_Deep_Green_Sea.wav
118397152932875280933370567287035628879872,data/mp3s-32k/cure/Wish/08-Trust.wav
220031493934665110974372897131061135278080,data/mp3s-32k/cure/Wish/05-Wendy_Time.wav
175446679697833743065049281583639387176960,data/mp3s-32k/cure/Wish/11-To_Wish_Impossible_Things.wav
181141841352125072117996742116221151870976,data/mp3s-32k/cure/Wish/01-Open.wav
105249322819985964225032956589859661676544,data/mp3s-32k/cure/Wish/10-Cut.wav
167244670374313014977022339243098704445440,data/mp3s-32k/cure/Wish/03-Apart.wav
235320323700727246413990616252155240120320,data/mp3s-32k/cure/Wish/02-High.wav
170931036466062517359647055128215582408704,data/mp3s-32k/cure/Wish/12-End.wav
150561801260930082249336747298588574351360,data/mp3s-32k/cure/Wish/07-Friday_I_m_In_Love.wav
160611649750674457032756755976199530872832,data/mp3s-32k/cure/Wish/06-Doing_the_Unstuck.wav
129404833587584591216140014482603672338432,data/mp3s-32k/cure/Wish/09-A_Letter_to_Elise.wav
160173145470813633846916167791779283730432,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/08-Just_Like_Heaven.wav
154440837290489635953951694266479983722496,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/04-If_Only_Tonight_We_Could_Sleep.wav
247755315046547776415695713188284878290944,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/05-Why_Can_t_I_Be_You_.wav
115165909779783765882118809766061781549056,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/12-Like_Cockatoos.wav
199357236012433515909404836641289969598464,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/02-Catch.wav
213905160754718828328658826792124836478976,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/10-Hot_Hot_Hot_.wav
143737657067430871700042698923415013687296,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/13-Icing_Sugar.wav
155155509001133394085901612668384779960320,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/03-Torture.wav
210573715976070903683996285509580724633600,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/15-A_Thousand_Hours.wav
179773906427991634946078248949080968396800,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/11-One_More_Time.wav
228178902932780982367095513606496941244416,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/07-The_Snakepit.wav
190327465671949666290381841154866803638272,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/01-The_Kiss.wav
139304557242881457440371211828665193070592,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/16-Shiver_And_Shake.wav
151999234644339919178868547966042877460480,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/06-How_Beautiful_You_Are.wav
222277925187702532682431801100875952291840,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/14-The_Perfect_Girl.wav
184609505702677482849523325359928394121216,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/17-Fight.wav
146455835661119772150778833743476328235008,data/mp3s-32k/cure/Kiss_Me_Kiss_Me_Kiss_Me/09-All_I_Want.wav
155440680478443179341075998669145196462080,data/mp3s-32k/cure/Wild_Mood_Swings/11-Return.wav
110980104845758452883280400226173491085312,data/mp3s-32k/cure/Wild_Mood_Swings/10-Numb.wav
201666263812560924752108823142378529357824,data/mp3s-32k/cure/Wild_Mood_Swings/04-The_13th.wav
185515458315177843451743590250344590868480,data/mp3s-32k/cure/Wild_Mood_Swings/12-Trap.wav
107023953124628748005447603944234395107328,data/mp3s-32k/cure/Wild_Mood_Swings/14-Bare.wav
137149234170816554288531810431178503094272,data/mp3s-32k/cure/Wild_Mood_Swings/07-Jupiter_Crash.wav
175364428285503531567437278051927016341504,data/mp3s-32k/cure/Wild_Mood_Swings/09-Gone_.wav
175662757124051550988461499228037304025088,data/mp3s-32k/cure/Wild_Mood_Swings/02-Club_America.wav
140818008327032791086353928913929828827136,data/mp3s-32k/cure/Wild_Mood_Swings/05-Strange_Attraction.wav
115006482835418362298837354149454045773824,data/mp3s-32k/cure/Wild_Mood_Swings/03-This_Is_A_Lie.wav
142967138751309340013091752505704720629760,data/mp3s-32k/cure/Wild_Mood_Swings/06-Mint_Car.wav
179826727819608067450919032393226921181184,data/mp3s-32k/cure/Wild_Mood_Swings/08-Round_Round_Round.wav
162692132570274096565491475011504871309312,data/mp3s-32k/cure/Wild_Mood_Swings/01-Want.wav
159506222266818822359268583496109707493376,data/mp3s-32k/cure/Wild_Mood_Swings/13-Treasure.wav
162371550741184798016442888397944369709056,data/mp3s-32k/prince/The_Love_Symbol_Album/14-7.wav
234083751531484598148882289279306469212160,data/mp3s-32k/prince/The_Love_Symbol_Album/18-The_Sacrifice_Of_Victor.wav
256352923518135469500435388219697085284352,data/mp3s-32k/prince/The_Love_Symbol_Album/03-Love_2_The_9_s.wav
179603048158269995667178794012659263995904,data/mp3s-32k/prince/The_Love_Symbol_Album/07-Blue_Light.wav
249655241941937872728321523260646852919296,data/mp3s-32k/prince/The_Love_Symbol_Album/10-The_Continental.wav
142713959781203845056403599091532616957952,data/mp3s-32k/prince/The_Love_Symbol_Album/05-The_Max.wav
228719195277210065021911850278878734974976,data/mp3s-32k/prince/The_Love_Symbol_Album/02-Sexy_M_F_.wav
207253662388619037145225167519618263154688,data/mp3s-32k/prince/The_Love_Symbol_Album/08-I_Wanna_Melt_With_U.wav
163221696866930624448818033778396466511872,data/mp3s-32k/prince/The_Love_Symbol_Album/17-Segue.wav
161882937473192439244268395834207161548800,data/mp3s-32k/prince/The_Love_Symbol_Album/16-3_Chains_O_Gold.wav
222343871358433577261767199583736034230272,data/mp3s-32k/prince/The_Love_Symbol_Album/13-The_Flow.wav
158008285603163364765209322686848713097216,data/mp3s-32k/prince/The_Love_Symbol_Album/12-Arrogance.wav
145065885775630251941086165227086519730176,data/mp3s-32k/prince/The_Love_Symbol_Album/01-My_Name_Is_Prince.wav
220963171314415095521818479157433778307072,data/mp3s-32k/prince/The_Love_Symbol_Album/15-And_God_Created_Woman.wav
154611539245696445243403433619109250596864,data/mp3s-32k/prince/The_Love_Symbol_Album/04-The_Morning_Papers.wav
96645261445835937672182714954963568558080,data/mp3s-32k/prince/The_Love_Symbol_Album/06-Segue.wav
167372481207968546874136127986394606862336,data/mp3s-32k/prince/The_Love_Symbol_Album/11-Damn_U.wav
251321576067414139467790240428833130938368,data/mp3s-32k/prince/The_Love_Symbol_Album/09-Sweet_Baby.wav
304104987194408437144410230757462856695808,data/mp3s-32k/prince/1999/05-D_M_S_R_.wav
258244330397723077207983880465011483607040,data/mp3s-32k/prince/1999/10-All_The_Critics_Love_U_In_New_York.wav
144840052171913645769919312287422339874816,data/mp3s-32k/prince/1999/08-Free.wav
219459583874183405790238049607968865910784,data/mp3s-32k/prince/1999/02-Little_Red_Corvette.wav
237999799914954646003202188143829721284608,data/mp3s-32k/prince/1999/11-International_Lover.wav
206570239848582849230161855107550316331008,data/mp3s-32k/prince/1999/07-Something_In_The_Water_Does_Not_Compute_.wav
295271723428314556938824321136131789815808,data/mp3s-32k/prince/1999/03-Delirious.wav
228425073196150730002846611403992249401344,data/mp3s-32k/prince/1999/06-Automatic.wav
432024630453779532169410569610649474695168,data/mp3s-32k/prince/1999/04-Let_s_Pretend_We_re_Married.wav
228657119867345726252308247646351719923712,data/mp3s-32k/prince/1999/09-Lady_Cab_Driver.wav
170590563617057438053027768968208300638208,data/mp3s-32k/prince/1999/01-1999.wav
105338391574507757240393331766936066850816,data/mp3s-32k/prince/Purple_Rain/01-Let_s_go_crazy.wav
166378919801538013846169370429830232801280,data/mp3s-32k/prince/Purple_Rain/07-I_would_die_4_u.wav
190881556025447657488628553704424094040064,data/mp3s-32k/prince/Purple_Rain/03-The_beautiful_ones.wav
200122246495949132969163855956779676467200,data/mp3s-32k/prince/Purple_Rain/04-Computer_blue.wav
198364734952862879543089421258417971920896,data/mp3s-32k/prince/Purple_Rain/06-When_doves_cry.wav
200645526174390865904901365759345252368384,data/mp3s-32k/prince/Purple_Rain/08-Baby_I_m_a_star.wav
155486368730963581900921905689041603395584,data/mp3s-32k/prince/Purple_Rain/05-Darling_Nikki.wav
159618297959163607442859203444915977584640,data/mp3s-32k/prince/Purple_Rain/09-Purple_Rain.wav
191809616509648857393302064954479604662272,data/mp3s-32k/prince/Purple_Rain/02-Take_me_with_u.wav
249898785487837599013348542453597043949568,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/03-Housequake.wav
293595615337756774571645636469475074113536,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/04-The_Ballad_Of_Dorothy_Parker.wav
207036181217297252231949658106649099894784,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/07-Slow_Love.wav
214641135685520027396481474176980755677184,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/05-It.wav
239330205089002483961908396766049773551616,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/08-Hot_Thing.wav
301707441095546232845611676953912539086848,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/01-Sign_O_The_Times.wav
201127767187988853104246257751497753231360,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/02-Play_In_The_Sunshine.wav
325329481735600390436424415267162905640960,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/09-Forever_In_My_Life.wav
176280148220008241082784890967511770595328,data/mp3s-32k/prince/Sign_O_The_Times_Disc_1_/06-Starfish_And_Coffee.wav
248164596719904665863457528051954587009024,data/mp3s-32k/prince/Parade/11-Anotherloverholenyohead.wav
119704010652015622092860974532270890156032,data/mp3s-32k/prince/Parade/07-Venus_de_Milo.wav
269095778915554363922422696910456533024768,data/mp3s-32k/prince/Parade/02-New_Position.wav
211466969706322683287467753028413495967744,data/mp3s-32k/prince/Parade/08-Mountains.wav
161228567761204591734523949211991349919744,data/mp3s-32k/prince/Parade/01-Christopher_Tracy_s_Parade.wav
216249327974911337691664983691039493586944,data/mp3s-32k/prince/Parade/06-Life_Can_be_so_Nice.wav
146106398151648088128010637221799831535616,data/mp3s-32k/prince/Parade/09-Do_u_Lie_.wav
128746725239595100535841153636155548237824,data/mp3s-32k/prince/Parade/12-Sometimes_it_Snows_in_April.wav
226722804595322307353988333649274605666304,data/mp3s-32k/prince/Parade/03-I_Wonder_U.wav
330915767580445667501571770888682769219584,data/mp3s-32k/prince/Parade/10-Kiss.wav
262153218431598228937595928750698935615488,data/mp3s-32k/prince/Parade/05-Girls_Boys.wav
187126103408191668453202305019771705360384,data/mp3s-32k/prince/Parade/04-Under_The_Cherry_Moon.wav
231368549571651639475344995530801992957952,data/mp3s-32k/prince/Lovesexy/03-Glam_Slam.wav
191774024864839352555166242571807595954176,data/mp3s-32k/prince/Lovesexy/09-Positivity.wav
225965652605851149396361415527354500907008,data/mp3s-32k/prince/Lovesexy/06-Lovesexy.wav
218928728955822385816519475989394990563328,data/mp3s-32k/prince/Lovesexy/02-Alphabet_Street.wav
210439602526239466446839744240511753388032,data/mp3s-32k/prince/Lovesexy/07-When_2_R_In_Love.wav
172305090249899528073791255547454326571008,data/mp3s-32k/prince/Lovesexy/04-Anna_Stesia.wav
286589544453846133652166949313116215705600,data/mp3s-32k/prince/Lovesexy/08-I_Wish_U_Heaven.wav
38015247417734297804007376691781812879360,data/mp3s-32k/prince/Lovesexy/01-Eye_No.wav
259372021318485852184770890287336736686080,data/mp3s-32k/prince/Lovesexy/05-Dance_On.wav
226652380207723167923636446904444545662976,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/01-I_Put_A_Spell_On_You.wav
188377466266355053099999929678408062074880,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/03-Suzie_Q.wav
177843888273648715521312853605644983336960,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/08-Walking_On_The_Water.wav
149061184489061288260025545057265237622784,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/05-Get_Down_Woman.wav
258390139410456025040558324600931805560832,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/04-Ninety-Nine_And_A_Half_Won_t_Do_.wav
207107875249322769793484056970946829877248,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/02-The_Working_Man.wav
166788281897075615049187355260088708235264,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/07-Gloomy.wav
211913537587181490944309208768606728355840,data/mp3s-32k/creedence_clearwater_revival/Creedence_Clearwater_Revival/06-Porterville.wav
166484015857489140240001232988138205347840,data/mp3s-32k/creedence_clearwater_revival/Pendulum/03-Chameleon.wav
253466453817958591596139912496101707481088,data/mp3s-32k/creedence_clearwater_revival/Pendulum/01-Pagan_Baby.wav
166930824090017944580559437004682509156352,data/mp3s-32k/creedence_clearwater_revival/Pendulum/07-Hey_Tonight.wav
238864707856339618856262786506301435281408,data/mp3s-32k/creedence_clearwater_revival/Pendulum/06-Born_To_Move.wav
193458298130730654988057475659592873541632,data/mp3s-32k/creedence_clearwater_revival/Pendulum/09-Molina.wav
127919007960841693972825489147156502675456,data/mp3s-32k/creedence_clearwater_revival/Pendulum/10-Rude_Awakening_2.wav
169308713630600650206486878457602603220992,data/mp3s-32k/creedence_clearwater_revival/Pendulum/05-_Wish_I_Could_Hideaway.wav
264726868933098363284583918568381324722176,data/mp3s-32k/creedence_clearwater_revival/Pendulum/04-Have_You_Ever_Seen_The_Rain-.wav
231703600561783641662509333386900002570240,data/mp3s-32k/creedence_clearwater_revival/Pendulum/08-It_s_Just_A_Thought.wav
183763785965302122823499835522993440686080,data/mp3s-32k/creedence_clearwater_revival/Pendulum/02-Sailor_s_Lament.wav
162586257210231175255085701165195445927936,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/04-Poorboy_shuffle.wav
153555070025618120579228551396562783174656,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/06-Fortunate_son.wav
150118915374295089590827860835653790990336,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/02-It_came_out_of_the_sky.wav
156401442543264592236071608632728950407168,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/03-Cotton_fields.wav
278320172362614855639887029233749327872000,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/05-Feelin_blue.wav
225575164554876007221360644342245020925952,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/01-Down_on_the_corner.wav
153138808189876231013710109860152614060032,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/08-The_midnight_special.wav
187222365919932159013630085965266735333376,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/09-Side_o_the_road.wav
178324886050083846617059282675699617366016,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/10-Effigy.wav
261854341953627363445025587346084521312256,data/mp3s-32k/creedence_clearwater_revival/Willy_and_the_Poor_Boys/07-Don_t_look_now.wav
227537370241091716000246614678737671684096,data/mp3s-32k/creedence_clearwater_revival/Green_River/07-Cross-Tie_Walker.wav
160075837856282172613648791968374874701824,data/mp3s-32k/creedence_clearwater_revival/Green_River/04-Wrote_A_Song_For_Everyone.wav
257912419521531317409006460672804418224128,data/mp3s-32k/creedence_clearwater_revival/Green_River/03-Tombstone_Shadow.wav
215864638697388406359585441159911198162944,data/mp3s-32k/creedence_clearwater_revival/Green_River/05-Bad_Moon_Rising.wav
146124820813981150351530215455267420635136,data/mp3s-32k/creedence_clearwater_revival/Green_River/01-Green_River.wav
173131264013308884970785308941472287948800,data/mp3s-32k/creedence_clearwater_revival/Green_River/02-Commotion.wav
173132008325852076414161234211724337348608,data/mp3s-32k/creedence_clearwater_revival/Green_River/06-Lodi.wav
219886858004367909656790666831179351588864,data/mp3s-32k/creedence_clearwater_revival/Green_River/08-Sinister_Purpose.wav
215114849569867528413568898499291721498624,data/mp3s-32k/creedence_clearwater_revival/Green_River/09-The_Night_Time_Is_The_Right_Time.wav
153555687782341067518216856012831905021952,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/07-Up_Around_The_Bend.wav
237905956805930898522508222339062656139264,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/05-Lookin_Out_My_Back_Door.wav
203445397880375862396212833985870581202944,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/11-Long_As_I_Can_See_The_Light.wav
180603547385579380716704652320135721254912,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/09-Who_ll_Stop_The_Rain.wav
137344151233193346879750083641032514207744,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/06-Run_Through_The_Jungle.wav
237076918491143106000609031471114242490368,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/08-My_Baby_Left_Me.wav
174058340228252575160203221340096470974464,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/03-Travelin_Band.wav
175553041972613204069249753350888874835968,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/01-Ramble_Tamble.wav
158808902086976528567328373331285025751040,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/02-Before_You_Accuse_Me.wav
270928298581421974840301783245862740164608,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/10-I_Heard_It_Through_The_Grapevine.wav
195130260029950989710313506659578289324032,data/mp3s-32k/creedence_clearwater_revival/Cosmo_s_Factory/04-Ooby_Dooby.wav
202530226671381891205093078768611561046016,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/07-Keep_On_Chooglin_.wav
184474586439214076246575202534068848689152,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/05-Penthouse_Pauper.wav
181849475959673444490062181479739042037760,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/03-Graveyard_Train.wav
169984667698515214303525142135463343030272,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/02-Bootleg.wav
235211787904999025572605489764045338705920,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/06-Proud_Mary.wav
135731551941243390050885681520952790220800,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/04-Good_Golly_Miss_Molly.wav
214656866163174816300694760358769458151424,data/mp3s-32k/creedence_clearwater_revival/Bayou_Country/01-Born_On_The_Bayou.wav
176506139823952280802045583020436697907200,data/mp3s-32k/depeche_mode/A_Broken_Frame/02-My_Secret_Garden.wav
126758027724609684947709516947219235733504,data/mp3s-32k/depeche_mode/A_Broken_Frame/09-Shouldn_t_Have_Done_That.wav
329952932664198856768799157577612320047104,data/mp3s-32k/depeche_mode/A_Broken_Frame/03-Monument.wav
185395581784499417733313841642858314989568,data/mp3s-32k/depeche_mode/A_Broken_Frame/06-Satellite.wav
135091158591662274923300893912926999543808,data/mp3s-32k/depeche_mode/A_Broken_Frame/05-See_You.wav
263237496178629577876713040985114485456896,data/mp3s-32k/depeche_mode/A_Broken_Frame/10-The_Sun_The_Rainfall.wav
